Transaction_ID,Date,Time,Sender_Name,Receiver_Name,Mobile_Number,UPI_ID,Bank_Name,Transaction_Type,Amount,Status,Payment_Method,State,City,Device_Type
PP100474,2026-07-16 00:00:00,22:34:04,Customer_475,Merchant_55,9287285633,user475@ybl,HDFC,Bill Payment,3075,Success,UPI,Maharashtra,Aurangabad,Android
PP100475,2026-07-16 00:00:00,21:15:34,Customer_476,Merchant_69,9147665240,user476@ybl,ICICI,Bill Payment,22880,Success,UPI,Karnataka,Nashik,Android
PP100476,2026-07-16 00:00:00,15:18:26,Customer_477,Merchant_47,9680122765,user477@ybl,BOB,Bill Payment,17063,Success,QR Code,Gujarat,Aurangabad,iOS
PP100477,2026-07-16 00:00:00,08:31:18,Customer_478,Merchant_49,9993801320,user478@ybl,ICICI,Food Payment,6340,Success,UPI,Madhya Pradesh,Kolhapur,Android
PP100478,2026-07-16 00:00:00,21:10:18,Customer_479,Merchant_99,9461456063,user479@ybl,Canara,Food Payment,6533,Success,UPI,Gujarat,Kolhapur,iOS
PP100479,2026-07-16 00:00:00,17:33:50,Customer_480,Merchant_98,9735843783,user480@ybl,Axis,Food Payment,4662,Success,QR Code,Gujarat,Mumbai,Android
PP100480,2026-07-16 00:00:00,20:34:15,Customer_481,Merchant_33,9274198210,user481@ybl,PNB,Food Payment,9341,Success,UPI,Madhya Pradesh,Aurangabad,Android
PP100481,2026-07-16 00:00:00,15:39:33,Customer_482,Merchant_21,9726008725,user482@ybl,SBI,Bill Payment,14452,Success,QR Code,Maharashtra,Mumbai,Android
PP100482,2026-07-16 00:00:00,08:44:40,Customer_483,Merchant_81,9230400965,user483@ybl,SBI,Food Payment,22777,Success,Phone Number,Karnataka,Nashik,iOS
PP100483,2026-07-16 00:00:00,23:40:30,Customer_484,Merchant_22,9116017516,user484@ybl,Kotak,Food Payment,4486,Success,Phone Number,Rajasthan,Nashik,Android
PP100484,2026-07-16 00:00:00,19:07:16,Customer_485,Merchant_48,9315887221,user485@ybl,Kotak,Food Payment,21991,Success,Phone Number,Madhya Pradesh,Nashik,Android
PP100485,2026-07-16 00:00:00,20:04:18,Customer_486,Merchant_37,9436381563,user486@ybl,ICICI,Merchant Payment,11478,Success,QR Code,Madhya Pradesh,Nagpur,Android
PP100486,2026-07-16 00:00:00,11:06:26,Customer_487,Merchant_15,9563780689,user487@ybl,HDFC,Food Payment,15899,Success,QR Code,Rajasthan,Aurangabad,iOS
PP100487,2026-07-17 00:00:00,06:42:40,Customer_488,Merchant_35,9419561199,user488@ybl,BOB,Food Payment,18875,Pending,UPI,Gujarat,Pune,iOS
PP100488,2026-07-17 00:00:00,23:46:35,Customer_489,Merchant_92,9036826661,user489@ybl,HDFC,Food Payment,22579,Success,Phone Number,Karnataka,Kolhapur,iOS
PP100489,2026-07-17 00:00:00,21:58:31,Customer_490,Merchant_71,9515921514,user490@ybl,Axis,Bill Payment,8304,Success,UPI,Gujarat,Pune,iOS
PP100490,2026-07-17 00:00:00,18:02:09,Customer_491,Merchant_32,9122559220,user491@ybl,PNB,Bill Payment,10778,Success,UPI,Rajasthan,Nashik,Android
PP100491,2026-07-17 00:00:00,20:25:06,Customer_492,Merchant_11,9671396703,user492@ybl,SBI,Food Payment,17685,Success,Phone Number,Rajasthan,Aurangabad,Android
PP100492,2026-07-17 00:00:00,09:41:51,Customer_493,Merchant_10,9524982475,user493@ybl,HDFC,Bill Payment,11011,Success,UPI,Karnataka,Mumbai,Android
PP100493,2026-07-17 00:00:00,08:50:21,Customer_494,Merchant_73,9372238475,user494@ybl,SBI,Food Payment,19581,Success,QR Code,Rajasthan,Pune,Android
PP100494,2026-07-17 00:00:00,20:50:39,Customer_495,Merchant_78,9278735037,user495@ybl,Kotak,Merchant Payment,22071,Success,UPI,Rajasthan,Nashik,iOS
PP100495,2026-07-17 00:00:00,16:48:55,Customer_496,Merchant_77,9020818313,user496@ybl,SBI,Merchant Payment,4531,Success,UPI,Karnataka,Pune,iOS
PP100496,2026-07-17 00:00:00,23:27:38,Customer_497,Merchant_57,9956229743,user497@ybl,BOB,Merchant Payment,10816,Success,UPI,Madhya Pradesh,Pune,Android
PP100497,2026-07-17 00:00:00,03:22:55,Customer_498,Merchant_25,9668847908,user498@ybl,SBI,Bill Payment,3901,Success,UPI,Gujarat,Kolhapur,Android
PP100498,2026-07-17 00:00:00,15:12:51,Customer_499,Merchant_2,9752274964,user499@ybl,HDFC,Merchant Payment,15688,Success,QR Code,Madhya Pradesh,Pune,iOS
PP100499,2026-07-17 00:00:00,18:25:58,Customer_500,Merchant_64,9799312761,user500@ybl,BOB,Merchant Payment,2433,Success,Phone Number,Madhya Pradesh,Nashik,Android
PP100500,2026-07-17 00:00:00,04:48:47,Customer_501,Merchant_35,9583811866,user501@ybl,SBI,Food Payment,1564,Success,QR Code,Gujarat,Kolhapur,Android
PP100501,2026-07-17 00:00:00,13:04:17,Customer_502,Merchant_7,9056551538,user502@ybl,PNB,Bill Payment,15749,Success,Phone Number,Madhya Pradesh,Nashik,Android
PP100502,2026-07-17 00:00:00,01:42:30,Customer_503,Merchant_85,9074030514,user503@ybl,Kotak,Merchant Payment,4804,Failed,UPI,Karnataka,Nagpur,Android
PP100503,2026-07-17 00:00:00,01:13:45,Customer_504,Merchant_18,9615544299,user504@ybl,SBI,Bill Payment,22165,Success,UPI,Gujarat,Nagpur,Android
PP100504,2026-07-17 00:00:00,04:27:12,Customer_505,Merchant_67,9160552118,user505@ybl,BOB,Merchant Payment,24278,Success,UPI,Maharashtra,Nagpur,Android
PP100505,2026-07-17 00:00:00,00:36:38,Customer_506,Merchant_42,9464637996,user506@ybl,HDFC,Bill Payment,23365,Success,QR Code,Madhya Pradesh,Pune,Android
PP100506,2026-07-17 00:00:00,16:48:20,Customer_507,Merchant_39,9945461492,user507@ybl,Kotak,Food Payment,5646,Success,QR Code,Rajasthan,Aurangabad,iOS
PP100507,2026-07-17 00:00:00,14:49:54,Customer_508,Merchant_41,9859263273,user508@ybl,ICICI,Food Payment,4534,Success,QR Code,Gujarat,Nashik,Android
PP100508,2026-07-17 00:00:00,05:34:39,Customer_509,Merchant_75,9059046513,user509@ybl,ICICI,Bill Payment,1165,Success,Phone Number,Maharashtra,Nagpur,Android
PP100509,2026-07-17 00:00:00,10:03:40,Customer_510,Merchant_24,9102260853,user510@ybl,Axis,Bill Payment,9122,Success,QR Code,Rajasthan,Aurangabad,iOS
PP100510,2026-07-17 00:00:00,11:37:54,Customer_511,Merchant_60,9221194811,user511@ybl,ICICI,Food Payment,11518,Success,QR Code,Maharashtra,Nagpur,Android
PP100511,2026-07-17 00:00:00,03:50:59,Customer_512,Merchant_46,9591354050,user512@ybl,HDFC,Bill Payment,5470,Success,Phone Number,Madhya Pradesh,Nagpur,Android
PP100512,2026-07-17 00:00:00,14:01:00,Customer_513,Merchant_19,9294949597,user513@ybl,PNB,Food Payment,17970,Success,UPI,Rajasthan,Aurangabad,iOS
PP100513,2026-07-17 00:00:00,08:43:39,Customer_514,Merchant_68,9404237641,user514@ybl,Kotak,Food Payment,19409,Success,QR Code,Madhya Pradesh,Nagpur,Android
PP100514,2026-07-17 00:00:00,02:25:05,Customer_515,Merchant_90,9559958770,user515@ybl,BOB,Merchant Payment,4527,Success,Phone Number,Rajasthan,Pune,iOS
PP100515,2026-07-17 00:00:00,11:54:40,Customer_516,Merchant_42,9465472547,user516@ybl,Canara,Merchant Payment,13555,Success,QR Code,Gujarat,Pune,Android
PP100516,2026-07-17 00:00:00,06:27:16,Customer_517,Merchant_32,9379188995,user517@ybl,ICICI,Bill Payment,4268,Success,UPI,Karnataka,Kolhapur,Android
PP100517,2026-07-17 00:00:00,23:45:14,Customer_518,Merchant_39,9335456687,user518@ybl,ICICI,Bill Payment,13543,Success,QR Code,Karnataka,Pune,Android
PP100518,2026-07-17 00:00:00,04:15:58,Customer_519,Merchant_36,9554088879,user519@ybl,Canara,Bill Payment,24687,Pending,QR Code,Maharashtra,Mumbai,Android
PP100519,2026-07-17 00:00:00,21:21:58,Customer_520,Merchant_97,9207649693,user520@ybl,BOB,Merchant Payment,4012,Success,QR Code,Rajasthan,Kolhapur,Android
PP100520,2026-07-17 00:00:00,04:03:16,Customer_521,Merchant_36,9891884069,user521@ybl,BOB,Merchant Payment,8542,Success,UPI,Madhya Pradesh,Nagpur,Android
PP100521,2026-07-17 00:00:00,09:19:32,Customer_522,Merchant_3,9938525954,user522@ybl,Canara,Food Payment,8047,Success,Phone Number,Gujarat,Mumbai,iOS
PP100522,2026-07-18 00:00:00,21:52:37,Customer_523,Merchant_73,9199161543,user523@ybl,BOB,Bill Payment,22164,Success,Phone Number,Gujarat,Nashik,iOS
PP100523,2026-07-18 00:00:00,00:21:19,Customer_524,Merchant_8,9673000043,user524@ybl,HDFC,Merchant Payment,11992,Success,QR Code,Gujarat,Aurangabad,Android
PP100524,2026-07-18 00:00:00,17:33:17,Customer_525,Merchant_97,9826759079,user525@ybl,BOB,Merchant Payment,15325,Success,Phone Number,Karnataka,Nashik,iOS
PP100525,2026-07-18 00:00:00,17:21:56,Customer_526,Merchant_70,9273702581,user526@ybl,Kotak,Merchant Payment,10813,Success,Phone Number,Madhya Pradesh,Mumbai,Android
PP100526,2026-07-18 00:00:00,01:58:03,Customer_527,Merchant_41,9092342911,user527@ybl,BOB,Merchant Payment,24449,Success,UPI,Gujarat,Pune,Android
PP100527,2026-07-18 00:00:00,04:56:11,Customer_528,Merchant_68,9689166626,user528@ybl,SBI,Food Payment,19381,Success,UPI,Gujarat,Nagpur,iOS
PP100528,2026-07-18 00:00:00,08:19:35,Customer_529,Merchant_13,9090418633,user529@ybl,SBI,Bill Payment,21751,Success,QR Code,Maharashtra,Kolhapur,Android
PP100529,2026-07-18 00:00:00,12:40:48,Customer_530,Merchant_49,9143072538,user530@ybl,ICICI,Food Payment,20693,Success,Phone Number,Rajasthan,Nagpur,Android
PP100530,2026-07-18 00:00:00,13:24:45,Customer_531,Merchant_60,9689204257,user531@ybl,PNB,Food Payment,549,Success,UPI,Rajasthan,Pune,Android
PP100531,2026-07-18 00:00:00,05:17:43,Customer_532,Merchant_2,9344333334,user532@ybl,HDFC,Food Payment,19296,Success,Phone Number,Rajasthan,Nagpur,Android
PP100532,2026-07-18 00:00:00,18:47:22,Customer_533,Merchant_60,9118151436,user533@ybl,HDFC,Food Payment,23847,Success,QR Code,Maharashtra,Aurangabad,Android
PP100533,2026-07-18 00:00:00,23:55:43,Customer_534,Merchant_5,9659402804,user534@ybl,BOB,Bill Payment,4754,Success,QR Code,Karnataka,Aurangabad,Android
PP100534,2026-07-18 00:00:00,10:26:39,Customer_535,Merchant_44,9130296923,user535@ybl,PNB,Food Payment,13918,Success,UPI,Maharashtra,Aurangabad,Android
PP100535,2026-07-18 00:00:00,14:25:20,Customer_536,Merchant_27,9128241366,user536@ybl,PNB,Food Payment,18929,Success,UPI,Gujarat,Nashik,Android
PP100536,2026-07-18 00:00:00,07:55:29,Customer_537,Merchant_32,9240999049,user537@ybl,Axis,Bill Payment,13005,Pending,Phone Number,Madhya Pradesh,Pune,Android
PP100537,2026-07-18 00:00:00,09:59:14,Customer_538,Merchant_21,9800331881,user538@ybl,PNB,Food Payment,20165,Success,Phone Number,Gujarat,Aurangabad,Android
PP100538,2026-07-18 00:00:00,07:44:16,Customer_539,Merchant_8,9857931180,user539@ybl,BOB,Merchant Payment,22545,Success,QR Code,Gujarat,Mumbai,Android
PP100539,2026-07-18 00:00:00,00:42:53,Customer_540,Merchant_72,9622195919,user540@ybl,BOB,Merchant Payment,14009,Success,Phone Number,Madhya Pradesh,Aurangabad,Android
PP100540,2026-07-18 00:00:00,21:45:44,Customer_541,Merchant_50,9398853603,user541@ybl,Canara,Food Payment,2762,Success,Phone Number,Rajasthan,Kolhapur,Android
PP100541,2026-07-18 00:00:00,09:49:27,Customer_542,Merchant_67,9471454890,user542@ybl,ICICI,Food Payment,4655,Success,QR Code,Maharashtra,Nashik,Android
PP100542,2026-07-18 00:00:00,16:52:54,Customer_543,Merchant_44,9212988912,user543@ybl,SBI,Bill Payment,4445,Success,Phone Number,Karnataka,Mumbai,Android
PP100543,2026-07-18 00:00:00,06:35:52,Customer_544,Merchant_58,9382626681,user544@ybl,Axis,Merchant Payment,8681,Success,QR Code,Gujarat,Pune,Android
PP100544,2026-07-18 00:00:00,15:17:09,Customer_545,Merchant_3,9581149997,user545@ybl,BOB,Food Payment,3850,Success,QR Code,Gujarat,Pune,Android
PP100545,2026-07-18 00:00:00,04:54:45,Customer_546,Merchant_86,9814655622,user546@ybl,Canara,Food Payment,23396,Success,UPI,Karnataka,Kolhapur,iOS
PP100546,2026-07-18 00:00:00,14:21:33,Customer_547,Merchant_70,9987459090,user547@ybl,Axis,Merchant Payment,553,Success,Phone Number,Maharashtra,Aurangabad,iOS
PP100547,2026-07-19 00:00:00,15:32:41,Customer_548,Merchant_2,9316191437,user548@ybl,ICICI,Food Payment,14270,Pending,UPI,Gujarat,Mumbai,iOS
PP100548,2026-07-19 00:00:00,21:21:48,Customer_549,Merchant_87,9354171882,user549@ybl,Axis,Bill Payment,20966,Pending,Phone Number,Karnataka,Kolhapur,iOS
PP100549,2026-07-19 00:00:00,20:42:12,Customer_550,Merchant_44,9378247267,user550@ybl,Canara,Bill Payment,23524,Success,Phone Number,Gujarat,Mumbai,Android
PP100550,2026-07-19 00:00:00,22:46:34,Customer_551,Merchant_2,9921968024,user551@ybl,Kotak,Food Payment,12267,Success,UPI,Rajasthan,Aurangabad,Android
PP100551,2026-07-19 00:00:00,15:35:33,Customer_552,Merchant_81,9206697494,user552@ybl,SBI,Food Payment,22967,Success,UPI,Rajasthan,Aurangabad,Android
PP100552,2026-07-19 00:00:00,17:01:08,Customer_553,Merchant_35,9409450601,user553@ybl,BOB,Merchant Payment,23693,Success,QR Code,Gujarat,Nagpur,Android
PP100553,2026-07-19 00:00:00,10:37:23,Customer_554,Merchant_98,9149609005,user554@ybl,SBI,Food Payment,4107,Success,QR Code,Gujarat,Nagpur,iOS
PP100554,2026-07-19 00:00:00,15:56:24,Customer_555,Merchant_87,9105159718,user555@ybl,ICICI,Merchant Payment,8973,Pending,UPI,Rajasthan,Aurangabad,Android
PP100555,2026-07-19 00:00:00,08:47:33,Customer_556,Merchant_30,9790695555,user556@ybl,HDFC,Food Payment,13313,Failed,QR Code,Gujarat,Nashik,iOS
PP100556,2026-07-19 00:00:00,07:24:17,Customer_557,Merchant_8,9962526671,user557@ybl,ICICI,Food Payment,9102,Success,UPI,Maharashtra,Kolhapur,Android
PP100557,2026-07-19 00:00:00,11:05:52,Customer_558,Merchant_22,9848946831,user558@ybl,ICICI,Food Payment,2375,Success,UPI,Maharashtra,Nagpur,iOS
PP100558,2026-07-19 00:00:00,06:09:40,Customer_559,Merchant_44,9812912529,user559@ybl,ICICI,Food Payment,1975,Success,UPI,Madhya Pradesh,Aurangabad,Android
PP100559,2026-07-19 00:00:00,21:46:51,Customer_560,Merchant_58,9756022168,user560@ybl,Kotak,Food Payment,2991,Success,UPI,Maharashtra,Mumbai,Android
PP100560,2026-07-19 00:00:00,00:27:02,Customer_561,Merchant_36,9342834018,user561@ybl,BOB,Bill Payment,5559,Success,Phone Number,Gujarat,Kolhapur,Android
PP100561,2026-07-19 00:00:00,13:32:36,Customer_562,Merchant_69,9147253692,user562@ybl,Canara,Merchant Payment,7513,Success,Phone Number,Gujarat,Nagpur,iOS
PP100562,2026-07-19 00:00:00,11:20:09,Customer_563,Merchant_77,9598902176,user563@ybl,BOB,Bill Payment,18076,Success,QR Code,Karnataka,Nashik,iOS
PP100563,2026-07-19 00:00:00,04:38:45,Customer_564,Merchant_93,9152792980,user564@ybl,HDFC,Bill Payment,2856,Success,QR Code,Maharashtra,Kolhapur,Android
PP100564,2026-07-19 00:00:00,17:03:16,Customer_565,Merchant_31,9425918564,user565@ybl,Canara,Bill Payment,21331,Failed,UPI,Rajasthan,Kolhapur,Android
PP100565,2026-07-19 00:00:00,14:13:46,Customer_566,Merchant_47,9804956307,user566@ybl,Axis,Bill Payment,4959,Success,QR Code,Rajasthan,Pune,Android
PP100566,2026-07-19 00:00:00,22:33:02,Customer_567,Merchant_55,9932617564,user567@ybl,Axis,Food Payment,3664,Success,UPI,Madhya Pradesh,Mumbai,iOS
PP100567,2026-07-19 00:00:00,22:56:05,Customer_568,Merchant_80,9844201706,user568@ybl,Axis,Bill Payment,18701,Success,QR Code,Karnataka,Nashik,Android
PP100568,2026-07-19 00:00:00,08:10:02,Customer_569,Merchant_62,9426817821,user569@ybl,Canara,Bill Payment,20465,Success,Phone Number,Rajasthan,Nashik,Android
PP100569,2026-07-19 00:00:00,01:11:03,Customer_570,Merchant_30,9644943435,user570@ybl,PNB,Food Payment,3186,Success,UPI,Madhya Pradesh,Nashik,Android
PP100570,2026-07-19 00:00:00,13:00:28,Customer_571,Merchant_55,9318189588,user571@ybl,Kotak,Merchant Payment,9531,Success,Phone Number,Maharashtra,Mumbai,Android
PP100571,2026-07-19 00:00:00,13:18:44,Customer_572,Merchant_16,9200242882,user572@ybl,PNB,Bill Payment,203,Failed,UPI,Karnataka,Nashik,Android
PP100572,2026-07-19 00:00:00,20:36:22,Customer_573,Merchant_12,9241568524,user573@ybl,BOB,Food Payment,9495,Success,QR Code,Karnataka,Pune,Android
PP100573,2026-07-19 00:00:00,16:24:12,Customer_574,Merchant_17,9347750771,user574@ybl,Axis,Merchant Payment,19250,Success,UPI,Gujarat,Nagpur,iOS
PP100574,2026-07-19 00:00:00,03:14:24,Customer_575,Merchant_16,9313968787,user575@ybl,Kotak,Merchant Payment,11352,Success,QR Code,Maharashtra,Mumbai,iOS
PP100575,2026-07-19 00:00:00,09:55:37,Customer_576,Merchant_12,9161130458,user576@ybl,Canara,Food Payment,15193,Success,UPI,Karnataka,Nashik,Android
PP100576,2026-07-19 00:00:00,08:09:33,Customer_577,Merchant_8,9971016394,user577@ybl,Axis,Bill Payment,10008,Success,QR Code,Madhya Pradesh,Aurangabad,iOS
PP100577,2026-07-19 00:00:00,10:06:37,Customer_578,Merchant_84,9629164008,user578@ybl,Canara,Merchant Payment,4742,Failed,QR Code,Rajasthan,Nagpur,Android
PP100578,2026-07-20 00:00:00,23:55:45,Customer_579,Merchant_3,9406809324,user579@ybl,Kotak,Food Payment,15214,Success,UPI,Maharashtra,Kolhapur,Android
PP100579,2026-07-20 00:00:00,10:45:09,Customer_580,Merchant_16,9671606718,user580@ybl,Canara,Bill Payment,17186,Success,QR Code,Maharashtra,Mumbai,Android
PP100580,2026-07-20 00:00:00,16:58:40,Customer_581,Merchant_30,9050252741,user581@ybl,Canara,Merchant Payment,17911,Success,Phone Number,Karnataka,Aurangabad,Android
PP100581,2026-07-20 00:00:00,05:20:50,Customer_582,Merchant_23,9383997490,user582@ybl,HDFC,Food Payment,14092,Success,QR Code,Karnataka,Kolhapur,iOS
PP100582,2026-07-20 00:00:00,05:52:52,Customer_583,Merchant_92,9629720413,user583@ybl,BOB,Merchant Payment,15996,Success,UPI,Karnataka,Aurangabad,Android
PP100583,2026-07-20 00:00:00,03:12:35,Customer_584,Merchant_5,9085738184,user584@ybl,PNB,Merchant Payment,5875,Success,UPI,Madhya Pradesh,Nashik,Android
PP100584,2026-07-20 00:00:00,21:50:17,Customer_585,Merchant_84,9523560604,user585@ybl,SBI,Food Payment,13314,Success,Phone Number,Gujarat,Mumbai,Android
PP100585,2026-07-20 00:00:00,14:47:56,Customer_586,Merchant_65,9519895697,user586@ybl,PNB,Merchant Payment,23942,Success,QR Code,Karnataka,Nashik,Android
PP100586,2026-07-20 00:00:00,15:58:12,Customer_587,Merchant_30,9907397583,user587@ybl,PNB,Food Payment,12066,Success,QR Code,Gujarat,Kolhapur,iOS
PP100587,2026-07-20 00:00:00,14:43:22,Customer_588,Merchant_21,9114982735,user588@ybl,ICICI,Food Payment,696,Success,UPI,Gujarat,Pune,Android
PP100588,2026-07-20 00:00:00,20:05:55,Customer_589,Merchant_84,9952420636,user589@ybl,HDFC,Merchant Payment,23654,Pending,QR Code,Maharashtra,Aurangabad,Android
PP100589,2026-07-20 00:00:00,06:52:42,Customer_590,Merchant_70,9244191333,user590@ybl,SBI,Merchant Payment,24217,Success,UPI,Rajasthan,Pune,iOS
PP100590,2026-07-20 00:00:00,03:04:06,Customer_591,Merchant_22,9515692717,user591@ybl,Axis,Merchant Payment,4110,Failed,Phone Number,Rajasthan,Kolhapur,Android
PP100591,2026-07-20 00:00:00,07:59:29,Customer_592,Merchant_82,9416159282,user592@ybl,Axis,Merchant Payment,12518,Success,Phone Number,Madhya Pradesh,Nashik,Android
PP100592,2026-07-20 00:00:00,14:48:22,Customer_593,Merchant_72,9246768492,user593@ybl,Axis,Merchant Payment,22127,Success,UPI,Madhya Pradesh,Nagpur,Android
PP100593,2026-07-20 00:00:00,06:25:50,Customer_594,Merchant_32,9543164378,user594@ybl,PNB,Merchant Payment,12797,Pending,QR Code,Rajasthan,Aurangabad,Android
PP100594,2026-07-20 00:00:00,18:57:27,Customer_595,Merchant_33,9822449107,user595@ybl,BOB,Food Payment,19090,Success,UPI,Rajasthan,Nagpur,iOS
PP100595,2026-07-20 00:00:00,01:20:53,Customer_596,Merchant_16,9200155231,user596@ybl,PNB,Bill Payment,8402,Success,QR Code,Maharashtra,Mumbai,Android
PP100596,2026-07-20 00:00:00,06:03:12,Customer_597,Merchant_76,9160605275,user597@ybl,SBI,Merchant Payment,15026,Success,Phone Number,Maharashtra,Aurangabad,Android
PP100597,2026-07-20 00:00:00,16:25:29,Customer_598,Merchant_38,9174775175,user598@ybl,BOB,Bill Payment,9054,Success,QR Code,Rajasthan,Pune,iOS
PP100598,2026-07-20 00:00:00,20:41:18,Customer_599,Merchant_98,9570187664,user599@ybl,HDFC,Bill Payment,8546,Success,QR Code,Karnataka,Nagpur,Android
PP100599,2026-07-20 00:00:00,18:41:38,Customer_600,Merchant_14,9159239117,user600@ybl,BOB,Bill Payment,24093,Success,UPI,Karnataka,Kolhapur,Android
PP100600,2026-07-20 00:00:00,08:53:07,Customer_601,Merchant_36,9795473340,user601@ybl,SBI,Merchant Payment,13950,Success,Phone Number,Maharashtra,Mumbai,Android
PP100601,2026-07-20 00:00:00,04:24:10,Customer_602,Merchant_97,9017698416,user602@ybl,Canara,Merchant Payment,1130,Success,QR Code,Gujarat,Aurangabad,iOS
PP100602,2026-07-20 00:00:00,03:21:52,Customer_603,Merchant_23,9766415391,user603@ybl,PNB,Food Payment,16982,Success,QR Code,Rajasthan,Kolhapur,Android
PP100603,2026-07-20 00:00:00,06:40:58,Customer_604,Merchant_66,9865429932,user604@ybl,Axis,Food Payment,16465,Success,UPI,Madhya Pradesh,Mumbai,Android
PP100604,2026-07-20 00:00:00,12:37:00,Customer_605,Merchant_85,9726666192,user605@ybl,Canara,Merchant Payment,406,Failed,QR Code,Karnataka,Pune,Android
PP100605,2026-07-20 00:00:00,10:48:10,Customer_606,Merchant_2,9982189838,user606@ybl,PNB,Food Payment,18604,Success,Phone Number,Gujarat,Kolhapur,Android
PP100606,2026-07-20 00:00:00,18:20:17,Customer_607,Merchant_91,9266793224,user607@ybl,Kotak,Food Payment,12926,Success,QR Code,Karnataka,Aurangabad,Android
PP100607,2026-07-20 00:00:00,13:08:24,Customer_608,Merchant_73,9092524811,user608@ybl,ICICI,Food Payment,1703,Failed,QR Code,Gujarat,Mumbai,Android
PP100608,2026-07-20 00:00:00,09:08:41,Customer_609,Merchant_65,9557181091,user609@ybl,PNB,Food Payment,15053,Success,QR Code,Rajasthan,Nashik,Android
PP100609,2026-07-20 00:00:00,00:25:24,Customer_610,Merchant_75,9674505720,user610@ybl,Kotak,Food Payment,15728,Success,Phone Number,Rajasthan,Aurangabad,Android
PP100610,2026-07-21 00:00:00,04:10:48,Customer_611,Merchant_67,9307407891,user611@ybl,SBI,Food Payment,6341,Success,QR Code,Rajasthan,Aurangabad,Android
PP100611,2026-07-21 00:00:00,09:45:11,Customer_612,Merchant_52,9876216453,user612@ybl,HDFC,Food Payment,24460,Success,UPI,Maharashtra,Aurangabad,iOS
PP100612,2026-07-21 00:00:00,10:31:44,Customer_613,Merchant_62,9182671576,user613@ybl,Kotak,Merchant Payment,8698,Success,QR Code,Gujarat,Aurangabad,Android
PP100613,2026-07-21 00:00:00,15:15:12,Customer_614,Merchant_23,9205754710,user614@ybl,HDFC,Bill Payment,11944,Success,Phone Number,Madhya Pradesh,Nashik,Android
PP100614,2026-07-21 00:00:00,09:26:48,Customer_615,Merchant_26,9035800494,user615@ybl,PNB,Food Payment,23818,Pending,Phone Number,Madhya Pradesh,Kolhapur,Android
PP100615,2026-07-21 00:00:00,00:01:00,Customer_616,Merchant_68,9495728038,user616@ybl,HDFC,Food Payment,13585,Success,Phone Number,Rajasthan,Kolhapur,Android
PP100616,2026-07-21 00:00:00,20:44:26,Customer_617,Merchant_82,9798082980,user617@ybl,Kotak,Bill Payment,23047,Success,QR Code,Madhya Pradesh,Kolhapur,Android
PP100617,2026-07-21 00:00:00,23:12:39,Customer_618,Merchant_55,9085364967,user618@ybl,BOB,Food Payment,8752,Success,UPI,Karnataka,Pune,Android
PP100618,2026-07-21 00:00:00,15:22:17,Customer_619,Merchant_6,9707537235,user619@ybl,ICICI,Bill Payment,5651,Success,Phone Number,Gujarat,Nashik,Android
PP100619,2026-07-21 00:00:00,03:42:30,Customer_620,Merchant_35,9633657096,user620@ybl,Canara,Food Payment,24349,Failed,QR Code,Gujarat,Nashik,iOS
PP100620,2026-07-21 00:00:00,06:45:54,Customer_621,Merchant_22,9666997881,user621@ybl,Canara,Bill Payment,10272,Success,QR Code,Gujarat,Mumbai,Android
PP100621,2026-07-21 00:00:00,12:33:06,Customer_622,Merchant_43,9663870117,user622@ybl,ICICI,Merchant Payment,24130,Success,Phone Number,Karnataka,Nagpur,Android
PP100622,2026-07-21 00:00:00,07:49:05,Customer_623,Merchant_15,9039486786,user623@ybl,Axis,Food Payment,12458,Success,QR Code,Maharashtra,Kolhapur,Android
PP100623,2026-07-21 00:00:00,09:27:00,Customer_624,Merchant_86,9449548226,user624@ybl,Canara,Bill Payment,5189,Success,UPI,Karnataka,Nagpur,iOS
PP100624,2026-07-21 00:00:00,23:55:23,Customer_625,Merchant_60,9652646157,user625@ybl,SBI,Merchant Payment,6807,Success,Phone Number,Gujarat,Mumbai,Android
PP100625,2026-07-21 00:00:00,20:53:06,Customer_626,Merchant_12,9030097690,user626@ybl,PNB,Bill Payment,20871,Success,Phone Number,Gujarat,Nashik,Android
PP100626,2026-07-21 00:00:00,23:44:29,Customer_627,Merchant_49,9130277755,user627@ybl,Axis,Merchant Payment,5252,Success,QR Code,Gujarat,Mumbai,iOS
PP100627,2026-07-21 00:00:00,05:43:01,Customer_628,Merchant_42,9483960869,user628@ybl,PNB,Merchant Payment,24534,Success,QR Code,Madhya Pradesh,Aurangabad,Android
PP100628,2026-07-21 00:00:00,06:24:11,Customer_629,Merchant_38,9861593215,user629@ybl,Kotak,Bill Payment,22600,Success,UPI,Maharashtra,Mumbai,Android
PP100629,2026-07-21 00:00:00,14:17:54,Customer_630,Merchant_82,9758417893,user630@ybl,SBI,Merchant Payment,20311,Success,UPI,Karnataka,Mumbai,Android
PP100630,2026-07-21 00:00:00,19:20:26,Customer_631,Merchant_45,9597845346,user631@ybl,Kotak,Merchant Payment,4308,Success,QR Code,Gujarat,Aurangabad,iOS
PP100631,2026-07-21 00:00:00,01:56:00,Customer_632,Merchant_35,9895573264,user632@ybl,Axis,Merchant Payment,6754,Success,UPI,Rajasthan,Nagpur,Android
PP100632,2026-07-21 00:00:00,09:56:12,Customer_633,Merchant_30,9115705116,user633@ybl,Axis,Food Payment,17484,Success,Phone Number,Maharashtra,Aurangabad,iOS
